SIGNIFICANT_POINT_ID,CODE_FIR,CODE_IN_AIRWAY,CODE_ID,CODE_CHANNEL,TXT_NAME,CODE_TYPE,GEO_LAT_ACCURACY,GEO_LONG_ACCURACY,VAL_FREQ,UOM_FREQ,VAL_MAG_VAR,VAL_ELEV,UOM_DIST_VER,TXT_RMK,IS_REP_ATC,IS_PBN,PURPOSE,ROUTE_RESTRICT,IS_TRANS_POINT,IS_BORDER_POINT,SERVICED_AIRPORT,IS_MODIFIED,
cd667363-7f8c-47bf-aa98-4bdbbdad0e4f,兰州情报区,Y,DGE,CH78X,果洛,VOR/DME,N342009,E1002800,113.1,MHz,-1.29,4130,M,DME：122°径向线距台0.8NM以内、302°径向线距台0.8NM以内、30号跑道ILS/DME进近程序1NM以内不可用。,Y,N,AE,N,N,N,ZLGL,N,
64130591-e3be-4409-8c4b-6f62b690dd5c,昆明情报区,Y,XYI,CH85X,兴义,VOR/DME,N250346,E1045813,113.8,MHz,-1.7,1261,M,VOR：035°径向线距台26NM以外不可用；DME：035°径向线进离场程序距台14NM以外不可用，035°径向线距台18NM以外不可用。,Y,N,AE,N,N,N,ZUYI,N,
32d30d34-8673-4219-b619-552763d3e57b,兰州情报区,Y,AKD,CH85X,安康富强东,VOR/DME,N324507,E1085553,113.8,MHz,-3.39,406,M,VOR/DME：335°径向线顺时针方向至350°径向线之间不可用；DME：320°径向线距台18NM以外不可用。,Y,N,AE,N,N,N,ZLAK,N,
063b317d-ec2f-492a-8d17-c2925296cf8d,兰州情报区,Y,YLX,CH114X,榆林,VOR/DME,N382250,E1093447,116.7,MHz,-4.5,1195,M,,Y,N,AE,N,N,N,ZLYL,N,
786793fc-b3b9-422c-9456-a30b9d7170df,昆明情报区,Y,DLZ,CH124X,云龙,VOR/DME,N290229,E1053029,117.7,MHz,-2.12,355,M,,Y,N,AE,N,N,N,ZULZ,N,
24d94ecf-9d43-426a-9ade-c9a6b43852fb,昆明情报区,Y,TRN,CH99X,铜仁,VOR/DME,N275210,E1091739,115.2,MHz,-2.83,721,M,,Y,N,AE,N,N,N,ZUTR,N,
efd197e2-f14d-4dca-8c82-9256b0415c7c,上海情报区,Y,HSN,CH70X,舟山,VOR/DME,N295557,E1222153,112.3,MHz,-5.97,9,M,DME：096°径向线顺时针方向至104°径向线之间、243°径向线顺时针方向至254°径向线之间不可用。,Y,N,AE,N,N,N,ZSZS,N,
dae565aa-3a13-42e7-a629-8eba5cc0374d,上海情报区,Y,LJG,CH123X,连江,VOR/DME,N261316,E1193257,117.6,MHz,-4.74,,,VOR/DME：070°径向线顺时针方向至150°径向线之间（117°径向线进场程序、133°径向线离场程序除外），189°径向线初始进近程序距台22NM以外不可用；DME：004°径向线进离场程序距台22NM以外，航路程序距台35NM以外不可用。,Y,N,AE,N,N,N,ZSFZ,N,
0788e211-c5fe-4a58-9cb7-894839baa62d,广州情报区,Y,TAN,CH72X,源潭,VOR/DME,N234010,E1131435,112.5,MHz,-3,184,M,,Y,N,AE,N,N,N,ZGGG,N,
151db47c-77e4-4d2f-b8de-7308902029dd,广州情报区,Y,HCC,CH33X,河池,VOR/DME,N244811,E1074228,109.6,MHz,-2.58,699,M,,Y,N,AE,N,N,N,ZGHC,N,
0d7e892c-54bf-452c-9ac0-f7732b4e2151,昆明情报区,Y,CDX,CH110Y,德新,VOR/DME,N311456,E1042243,116.35,MHz,-1.96,540,M,255°径向线顺时针方向至360°径向线之间不可用。,Y,N,AE,N,N,N,ZUUU/ZUTF/ZUMY,N,
8ea005a0-5b03-4488-877d-1f17eed9877a,沈阳情报区,Y,HRB,CH72X,哈尔滨,VOR/DME,N453741,E1261531,112.5,MHz,-11.01,137,M,,Y,N,AE,N,N,N,ZYHB,N,
6ded6eb4-cb42-40eb-8729-5e4810a6346f,沈阳情报区,Y,TGO,CH110X,通辽,VOR/DME,N433331,E1221151,116.3,MHz,-9.63,192,M,,Y,N,AE,N,N,N,ZBTL,N,
063a86ae-6bbf-43cf-82c5-191eae1bf929,广州情报区,Y,LON,CH59X,龙州,VOR/DME,N222127,E1065209,112.2,MHz,-1.72,,,130°径向线顺时针方向至030°径向线之间（226°径向线除外）、226°径向线距台4NM以外不可用。,Y,N,E,N,N,N,,N,
6d4ffe84-2d74-459f-9e56-3d4f7893144a,上海情报区,Y,XLN,CH94X,杏林,VOR/DME,N243400,E1180058,114.7,MHz,-4.02,46,M,VOR/DME：090°径向线顺时针方向至185°径向线之间、358°径向线距台43NM以外不可用；VOR：231°径向线距台38NM以外不可用；DME：231°径向线距台35NM以外不可用。,Y,N,AE,N,N,N,ZSAM,N,
fa84b5da-cc17-4518-a308-e7859a9409bc,上海情报区,Y,JDZ,CH124X,景德镇,VOR/DME,N292032,E1171034,117.7,MHz,-4.83,43,M,DME：146°径向线距台25NM以外不可用。,Y,N,AE,N,N,N,ZSJD,N,
e5f7cb17-f4f7-4c00-aa11-3ba8dc543c77,北京情报区,Y,BJZ,CH19X,倍加皂,VOR/DME,N400323,E1132932,108.2,MHz,-5.68,,,,Y,N,AE,N,N,N,ZBDT,N,
767bdc57-1de9-4368-819e-a603ace7546d,武汉情报区,Y,YIH,CH116X,三峡,VOR/DME,N303210,E1113019,116.9,MHz,-4.28,186,M,,Y,N,AE,N,N,N,ZHYC,N,
bc840ec7-9108-4149-b069-dbabe7713043,昆明情报区,Y,FLG,CH87X,涪陵,VOR/DME,N294155,E1072237,114.0,MHz,-3.19,,,VOR：165°径向线顺时针方向至190°径向线之间、210°径向线顺时针方向至225°径向线之间不可用；DME：165°径向线顺时针方向至240°径向线之间、247°径向线离场程序距台17NM以外、247°径向线航路程序距台24NM以外不可用。,Y,N,AE,N,N,N,ZUCK,N,
fcb492e0-1cae-4757-99e4-0f3fb599866a,昆明情报区,Y,MYG,CH95X,绵阳,VOR/DME,N312603,E1044355,114.8,MHz,-2.06,538,M,,Y,N,AE,N,N,N,ZUUU/ZUMY/ZUTF,N,
61c02369-6fa6-488f-8c94-8aa68439afb1,武汉情报区,Y,DCD,CH89Y,蔡甸,VOR/DME,N302628,E1140925,114.25,MHz,-4.2,50,M,,Y,N,AE,N,N,N,ZHHH/ZHEC,N,
dd13cc10-e5cd-4fc0-9b6f-856d5d6bd408,北京情报区,Y,TYN,CH78X,太原,VOR/DME,N374459,E1123708,113.1,MHz,-5.2,786,M,VOR：280°径向线距台36NM以外不可用；DME：280°径向线距台24NM以外不可用。,Y,N,AE,N,N,N,ZBYN,N,
07d6df5a-b2a2-43ef-a798-1a29b1994a0a,上海情报区,Y,HSH,CH91X,横沙,VOR/DME,N312210,E1215043,114.4,MHz,-5.95,24,M,,Y,N,AE,N,N,N,ZSPD,N,
025b9602-34ca-437e-a445-a2bf5657e1cc,兰州情报区,Y,XHE,CH116X,夏河,VOR/DME,N344846,E1023914,116.9,MHz,-1.81,3216,M,,Y,N,AE,N,N,N,ZLXH,N,
94fba2f5-7364-4846-8c70-69e71d851b44,昆明情报区,Y,XYO,CH114X,叙永,VOR/DME,N281014,E1052517,116.7,MHz,-2.03,,,,Y,N,E,N,N,N,,N,
fc699194-b4db-497e-b566-152c2ede37c1,兰州情报区,Y,JNQ,CH74X,额济纳旗,VOR/DME,N415927,E1010255,112.7,MHz,-1.64,,,,Y,N,E,N,N,N,,N,
a83a10da-8608-49f2-a9e9-d061552a95c7,上海情报区,Y,AND,CH95X,庵东,VOR/DME,N301518,E1211314,114.8,MHz,-6.01,32,M,,Y,N,AE,N,N,N,ZSPD/ZSNB,N,
3bd97cf2-5dc0-4a4c-96fc-f17803d5461d,上海情报区,Y,XDX,CH41X,薛家岛,VOR/DME,N355838,E1201728,110.4,MHz,-7.27,110,M,VOR：164°径向线航路高度4200m距台43-44NM之间不可用。,Y,N,AE,N,N,N,ZSQD,N,
1ee26ff6-dc54-43b0-93db-0a3978b394e8,上海情报区,Y,NXD,CH112X,南浔,VOR/DME,N305352,E1202542,116.5,MHz,-5.89,,,,Y,N,E,N,N,N,,N,
6f3aec0d-8848-46ee-af29-d626e2d41c1c,广州情报区,Y,YIN,CH82X,英德,VOR/DME,N241130,E1132457,113.5,MHz,-3.12,167,M,,Y,N,AE,N,N,N,ZGGG,N,
dd3f1f2b-388b-4f49-97e9-706bf60734fb,广州情报区,Y,NLG,CH124X,南朗,VOR/DME,N223150,E1133347,117.7,MHz,-3.24,9,M,,Y,N,AE,N,N,N,ZGSZ,N,
a9f2ba84-835e-4ab0-a39e-85b0ad3f2b31,昆明情报区,Y,GMA,CH94X,耿马,VOR/DME,N233146,E0992435,114.7,MHz,-0.91,,,150°径向线顺时针方向至215°径向线之间不可用。,Y,N,AE,N,N,N,ZPCW,N,
4a287f6e-d068-4050-91e3-9b6b14cd600b,沈阳情报区,Y,CHF,CH102X,赤峰,VOR/DME,N421120,E1184839,115.5,MHz,-8.72,748,M,,Y,N,AE,N,N,N,ZBCF,N,
4d4ba7ef-845c-4a77-ac89-304261867a05,广州情报区,Y,SWA,CH73X,汕头,VOR/DME,N232619,E1164605,112.6,MHz,-3.51,,,,Y,N,E,N,N,N,,N,
fa805981-e399-4209-a5ee-a736b462cfdc,武汉情报区,N,DWS,CH121X,尉氏,VOR/DME,N341919,E1140446,117.4,MHz,-5.55,80,M,,Y,N,AE,N,N,N,ZHCC,N,
0d858534-32f2-468f-a074-358c353a392c,兰州情报区,Y,DWZ,CH71X,吴忠,VOR/DME,N375523,E1062039,112.4,MHz,-3.24,1103,M,,Y,N,AE,N,N,N,ZLIC,N,
5b434b32-0155-45be-8235-a2dde197c9ca,昆明情报区,Y,XFA,CH45X,盘龙,VOR/DME,N252409,E1025605,110.8,MHz,-1.5,2788,M,,Y,N,AE,N,N,N,ZPPP,N,
cef39028-3952-4890-a88d-41ea932877db,昆明情报区,Y,LPS,CH110X,六盘水,VOR/DME,N263842,E1050144,116.3,MHz,-1.77,2101,M,,Y,N,AE,N,N,N,ZUPS,N,
3e7afd87-76e2-4bda-add9-99da400882e7,兰州情报区,Y,QIY,CH81X,庆阳,VOR/DME,N354756,E1073600,113.4,MHz,-3.34,1411,M,,Y,N,AE,N,N,N,ZLQY,N,
828fcc3e-e1e3-4638-b5f4-f5dda76d085d,广州情报区,Y,WYN,CH86X,翁源,VOR/DME,N242055,E1140647,113.9,MHz,-3.24,43,M,098°径向线距台33NM以外不可用。,Y,N,E,N,N,N,,N,
878f45f6-c48c-45f7-a716-8d52fb2408c2,武汉情报区,Y,SNF,CH58Y,巫山,VOR/DME,N310425,E1094238,112.15,MHz,-3.5,1779,M,,Y,N,AE,N,N,N,ZUWS,N,
cd2d023d-6222-49a8-942e-730670d3e92d,昆明情报区,Y,DJT,CH93X,马龙,VOR/DME,N253149,E1033624,114.6,MHz,-2.08,2314,M,,Y,N,AE,N,N,N,ZPPP,N,
f3798809-cd5a-4ea4-9179-aa8d97c62bb1,昆明情报区,Y,ZAT,CH102X,昭通,VOR/DME,N271919,E1034513,115.5,MHz,-2.17,,,VOR：077°径向线距台20NM以外不可用；DME：053°径向线顺时针方向至057°径向线之间、077°径向线距台18NM以外不可用。,Y,N,AE,N,N,N,ZPZT,N,
d7fb5f11-aad1-4ea7-a48f-51e436b5dcd3,北京情报区,Y,LHT,CH72X,二连浩特,VOR/DME,N432453,E1120732,112.5,MHz,-6.12,1014,M,有效距离280KM，255°径向线顺时针方向至025°径向线之间（281°径向线等待程序1.5-6NM之间、295°径向线进近程序3-9NM之间、312°径向线起始进近程序1.7-9NM之间、334°径向线RWY30离场程序1.5-8NM之间除外）不可用。,Y,N,AE,N,N,N,ZBER,N,
759fcd60-a5e4-4f00-b770-4f67001f2685,昆明情报区,Y,SHC,CH47X,长生桥,VOR/DME,N292549,E1064347,111.0,MHz,-3.02,500,M,,Y,N,AE,N,N,N,ZUCK,N,
a92bca87-6adc-4cd5-9e63-b0f491bbd563,兰州情报区,Y,KLX,CH43X,寇岭,VOR/DME,N341550,E1091448,110.6,MHz,-4.17,908,M,VOR：100°径向线距台10NM以外不可用；DME：340°径向线距台20NM以外不可用。,Y,N,AE,N,N,N,ZLXY,N,
2233830f-b59c-43e8-b10b-bc5b9985970b,兰州情报区,Y,LCZ,CH27X,龙枣村,VOR/DME,N342702,E1084731,109.0,MHz,-4.09,474,M,,Y,N,AE,N,N,N,ZLXY,N,
ce6b4fe3-1d36-43bf-ad62-3a714714fb16,昆明情报区,Y,KWE,CH90X,贵阳,VOR/DME,N263119,E1064739,114.3,MHz,-2.67,1178,M,,Y,N,AE,N,N,N,ZUGY,N,
859ed92f-6cc7-4f07-bdbf-f56696e61d28,上海情报区,Y,WEH,CH105X,威海,VOR/DME,N371103,E1221331,115.8,MHz,-7.73,45,M,,Y,N,AE,N,N,N,ZSWH,N,
ad22bb37-4f0c-45da-a527-b63f5552236c,上海情报区,Y,TAO,CH122X,青岛,VOR/DME,N361714,E1202206,117.5,MHz,-7.38,18,M,,Y,N,E,N,N,N,,N,
a734eeda-1fa2-4dfb-b98e-c2575e091800,乌鲁木齐情报区,Y,TCH,CH78X,塔城,VOR/DME,N463936,E0832211,113.1,MHz,5.12,619,M,220°径向线顺时针方向至060°径向线之间（除277°、283°、297°、299°径向线外）、297°径向线距台11NM以外不可用。,N,N,AE,N,N,N,ZWTC,N,
1305d76a-43a8-4a08-852e-e69c30cd646b,沈阳情报区,Y,NDG,CH76X,齐齐哈尔,VOR/DME,N471438,E1235515,112.9,MHz,-11.16,,,,Y,N,AE,N,N,N,ZYQQ,N,
5b62f31f-dc2c-4702-a816-893dfe6aee47,广州情报区,Y,CZA,CH117X,郴州,VOR/DME,N254427,E1124828,117.0,MHz,-3.64,317,M,,Y,N,AE,N,N,N,ZGCZ,N,
1df3f4ce-14c9-4db2-a19e-93fb5cb77b08,武汉情报区,Y,WXI,CH104X,魏县,VOR/DME,N362144,E1145503,115.7,MHz,-6.24,,,,Y,N,E,N,N,N,,N,
43dd3dd9-f499-4aac-83f3-e459b333cfe0,上海情报区,Y,MLJ,CH117Y,秣陵,VOR/DME,N315045,E1185124,117.05,MHz,-6.22,19,M,,Y,N,AE,N,N,N,ZSNJ,N,
d0905d38-a666-4e41-8a03-c579041c59c8,上海情报区,Y,PLT,CH53X,蟠龙,VOR/DME,N254825,E1145235,111.6,MHz,-3.67,163,M,,Y,N,AE,N,N,N,ZSGZ,N,
064b5e38-eb15-45d9-b93c-bfc20871362d,沈阳情报区,Y,YNJ,CH78X,延吉,VOR/DME,N425304,E1292702,113.1,MHz,-10.6,210,M,受边境限制，040°顺时针至218°方位扇区不提供使用，但限用范围内飞行程序所涉及的径向线可用。,Y,N,AE,N,N,N,ZYYJ,N,
d55342af-840c-4a45-a665-3c57126ab361,上海情报区,Y,TOL,CH106X,桐庐,VOR/DME,N294552,E1193930,115.9,MHz,-5.46,54,M,DME：098°径向线顺时针方向至153°径向线之间、252°径向线距台32NM以外、282°径向线顺时针方向至315°径向线之间、328°径向线顺时针方向至338°径向线之间不可用。,Y,N,E,N,N,N,,N,
1f3cfff4-b9c9-4823-bf65-df899c9aa07e,武汉情报区,Y,ENH,CH94X,恩施,VOR/DME,N301734,E1093601,114.7,MHz,-3.33,1147,M,,Y,N,AE,N,N,N,ZHES,N,
e8c27658-3caf-4338-bc30-fbc65aeab45a,北京情报区,Y,TAJ,CH58X,天津,VOR/DME,N390640,E1172125,112.1,MHz,-6.99,11,M,,Y,N,AE,N,N,N,ZBTJ,N,
e6b8d04a-c42f-4b0c-b3ac-498f689ebf8a,武汉情报区,Y,LYA,CH88X,洛阳,VOR/DME,N344427,E1122347,114.1,MHz,-5.23,268,M,,Y,N,AE,N,N,N,ZHLY,N,
3208c3aa-e510-491b-9a41-f21550e78758,乌鲁木齐情报区,Y,FKG,CH110X,阜康,VOR/DME,N441016,E0875854,116.3,MHz,2.89,551,M,DME：224°径向线距台15NM以外、245°径向线距台33NM以外不可用。,Y,N,AE,N,N,N,ZWWW,N,
83fa36e5-63aa-41b4-80a4-df90b867c65e,沈阳情报区,Y,LJB,CH106X,万昌,VOR/DME,N434619,E1255100,115.9,MHz,-10.41,199,M,,Y,N,AE,N,N,N,ZYCC,N,
6253c6bb-4e51-4bc6-9143-d04597bde746,兰州情报区,Y,YBL,CH104X,雅布赖,VOR/DME,N392522,E1024624,115.7,MHz,-2.27,,,,Y,N,E,N,N,N,,N,
02a1893b-bd0f-486a-937f-c10dd7016542,乌鲁木齐情报区,Y,DJQ,CH94X,玉都,VOR/DME,N381304,E0852639,114.7,MHz,2.2,1232,M,,Y,N,AE,N,N,N,ZWCM,N,
972589cb-1bb7-46f7-900a-e0aa2daf48b7,上海情报区,Y,FOC,CH115X,福州,VOR/DME,N255633,E1193953,116.8,MHz,-4.78,,,010°径向线顺时针方向至175°径向线之间(013°、016°、034°径向线进离场程序和进近程序除外)不可用。,Y,N,AE,N,N,N,ZSFZ,N,
b28151a0-ca9c-4728-b283-4d2bc757f759,兰州情报区,Y,BDA,CH72X,巴丹吉林,VOR/DME,N391238,E1013411,112.5,MHz,-1.76,1432,M,,Y,N,AE,N,N,N,ZBAR,N,
cbca97a7-cb60-4bb5-b969-4f02d91f2eec,昆明情报区,Y,CZH,CH92X,崇州,VOR/DME,N303845,E1034107,114.5,MHz,-1.76,,,,Y,N,AE,N,N,N,ZUUU/ZUTF,N,
576211c6-6c22-4f82-812c-44cd0809f232,昆明情报区,Y,CWL,CH103Y,武隆,VOR/DME,N292805,E1074129,115.65,MHz,-2.6,1755,M,DME：039°径向线距台35NM以外、060°径向线顺时针方向至125°径向线之间不可用。,Y,N,AE,N,N,N,ZUWL,N,
7c67f902-19ef-42ce-9ba7-3fef6cb6f31f,广州情报区,Y,WUY,CH71X,南宁,VOR/DME,N223510,E1080900,112.4,MHz,-1.95,142,M,VOR：228°径向线距台0.3至-0.5NM之间不可用；DME：228°径向线距台0至-0.5NM之间不可用。,Y,N,AE,N,N,N,ZGNN,N,
8fbc4a64-bc4c-4295-a2e3-37de4171b2a7,北京情报区,Y,SJW,CH124X,正定,VOR/DME,N381653,E1144200,117.7,MHz,-5.97,68,M,,Y,N,AE,N,N,N,ZBSJ,N,
390c224b-4e76-4d5e-902b-c241009455fb,广州情报区,Y,BHY,CH118X,南康,VOR/DME,N213506,E1092559,117.1,MHz,-2.05,35,M,,Y,N,AE,N,N,N,ZGBH,N,
9e03fb52-30e6-436a-a3b1-131f8e61022a,昆明情报区,Y,CTU,CH104X,双流,VOR/DME,N303421,E1035630,115.7,MHz,-1.82,505,M,,Y,N,AE,N,N,N,ZUTF/ZUUU,N,
e0eb8173-54ac-4c6f-b9f9-d9d16e6dcb58,上海情报区,N,XMN,CH92X,厦门,VOR/DME,N243239,E1180728,114.5,MHz,-4.03,23,M,060°径向线顺时针方向至220°径向线之间不可用。,Y,N,AE,Y,N,N,ZSAM,N,
ae314a64-a743-4f5c-a9c5-d0804bc32487,沈阳情报区,Y,JMU,CH82X,佳木斯,VOR/DME,N465025,E1302750,113.5,MHz,-11.7,91,M,,Y,N,AE,N,N,N,ZYJM,N,
953a653c-fd3c-446b-a1ad-d989ce5130e7,上海情报区,Y,JYC,CH45X,宜春,VOR/DME,N274903,E1141947,110.8,MHz,-4.36,143,M,,Y,N,AE,N,N,N,ZSYC,N,
ac3f5453-435e-4465-9538-217256df4647,广州情报区,Y,JCS,CH113X,牛岭,VOR/DME,N233550,E1162438,116.6,MHz,-3.86,138,M,,Y,N,AE,N,N,N,ZGOW,N,
ba6260a1-2091-4661-a062-7d0e130a5d2d,昆明情报区,Y,HLC,CH106Y,回龙,VOR/DME,N301809,E1034138,115.95,MHz,-1.76,567,M,,Y,N,AE,N,N,N,ZUUU/ZUTF,N,
0caf242d-04a2-457c-abc9-8bf6c8754575,沈阳情报区,Y,FYU,CH84X,扶余,VOR/DME,N445446,E1244817,113.7,MHz,-10.48,,,,Y,N,E,N,N,N,,N,
20a2177c-2908-4027-ad44-3d51311031b0,北京情报区,Y,DHC,CH70X,承德,VOR/DME,N410745,E1180251,112.3,MHz,-7.95,687,M,VOR：231°径向线距台24-26NM之间不可用。,Y,N,AE,N,N,N,ZBCD,N,
97e499c4-2b9a-4669-aadc-8858714306f3,上海情报区,Y,YCS,CH111X,蓬莱,VOR/DME,N374048,E1210005,116.4,MHz,-7.58,48,M,,Y,N,AE,N,N,N,ZSYT,N,
ed951e24-2dfd-45a6-a9e0-8c0ccf20904d,上海情报区,Y,GFK,CH123Y,连云港,VOR/DME,N342334,E1190959,117.65,MHz,-6.42,18,M,,Y,N,AE,N,N,N,ZSLG,N,
4a3c8ddd-9d15-4f66-b4c1-23ee36d4fe30,乌鲁木齐情报区,Y,DSC,CH72X,叶尔羌,VOR/DME,N381324,E0770413,112.5,MHz,3.71,1317,M,,Y,N,AE,N,N,N,ZWSC,N,
e11c4456-4888-4b4f-8f58-771136d4c877,三亚情报区,Y,DBA,CH101X,博鳌,VOR/DME,N190945,E1102624,115.4,MHz,-2.19,33,M,DME：272°径向线30NM以外不可用。,Y,N,AE,N,N,N,ZJQH,N,
379f236a-7c59-4af4-85c8-9c6fd83dea15,兰州情报区,Y,NNW,CH94Y,南泥湾,VOR/DME,N362516,E1092903,114.75,MHz,-4.07,1314,M,VOR：168°径向线距台0.2NM以内，348°径向线距台0.3NM以内不可用；DME：168°径向线距台0.1NM以内，348°径向线距台0.8NM以内不可用。,Y,N,AE,N,N,N,ZLYA,N,
55ae514d-c12f-4501-82dc-3afb7cc12d85,广州情报区,Y,DYG,CH91X,张家界,VOR/DME,N290539,E1102423,114.4,MHz,-3.26,246,M,,Y,N,AE,N,N,N,ZGDY,N,
bfe1694c-9742-465a-9d4f-2f1b33a6b693,广州情报区,Y,LLC,CH109X,老粮仓,VOR/DME,N280401,E1121233,116.2,MHz,-3.5,,,,Y,N,E,N,N,N,,N,
93a0b40e-865a-47e7-bc89-9a3ed4bf8af8,武汉情报区,Y,WHA,CH59X,天河,VOR/DME,N304659,E1141216,112.2,MHz,-4.23,43,M,DME：074°径向线距台46-48NM之间、68NM以外，211°径向线距台45NM以外不可用。,Y,N,AE,N,N,N,ZHHH/ZHEC,N,
4bc81dcb-0266-4a11-99fe-51dab90e68fa,乌鲁木齐情报区,Y,HAM,CH78X,陶家宫,VOR/DME,N425040,E0934003,113.1,MHz,0.8,843,M,DME：290°径向线距台13NM以内不可用。,Y,N,AE,N,N,N,ZWHM,N,
